,Player ID,Player Name,Age,Gender,Country,Favorite Game Genre,Email,Game ID,Total Playtime,Total Wins,Total Losses,Kill/Death Ratio,Experience Points (XP),Achievements Unlocked,Game Title,Genre,Release Date,Publisher,Platform,Average Playtime,Metacritic Score
145,78,James Wilson,39.0,M,Canada,Simulation,jqiahzga@example.com,105,127,45,100,3.1900790370402845,9932,39,Quest Saga,RPG,2022-01-01,Publisher10,Switch,93.0,86
146,2642,James Wilson,50.0,F,USA,Simulation,tomvgnbv@example.com,105,80,20,1,4.060383995625566,8790,21,Quest Saga,RPG,2022-01-01,Publisher10,Switch,93.0,86
147,80,William Wilson,25.0,M,Germany,Adventure,ixgungsz@example.com,3991,159,9,89,2.053310424060313,8444,0,Battle Saga,Adventure,2022-01-01,Publisher14,PS5,60.0,108
148,81,William Smith,37.0,Other,UK,Action,ruodtjsy@example.com,2005,170,49,94,2.8466117769389103,9128,8,Space Chronicles,FPS,2022-01-01,Publisher4,Switch,,92
149,84,Ava Williams,14.0,M,USA,Adventure,hurzlijn@example.com,2551,71,27,64,3.034082565067864,4985,45,War Chronicles,Sports,2022-01-01,Publisher11,Xbox Series X,96.0,83
150,1225,Ava Taylor,32.0,,UK,Action,qprsvcxt@example.com,2551,102,90,91,0.6019627431919126,5791,24,War Chronicles,Sports,2022-01-01,Publisher11,Xbox Series X,96.0,83
151,84,Ava Williams,14.0,M,USA,Adventure,hurzlijn@example.com,3996,55,30,20,2.7533506944139,3378,9,Fantasy World,Adventure,2022-01-01,Publisher5,PS5,50.0,105
152,137,Emma Davis,50.0,Other,Germany,Adventure,rwlmsuav@example.com,3996,31,65,33,1.9757753647419085,8585,40,Fantasy World,Adventure,2022-01-01,Publisher5,PS5,50.0,105
153,2546,William Brown,,Other,Germany,Adventure,ouvkiomf@example.com,3996,117,41,17,1.0276497280147772,1637,4,Fantasy World,Adventure,2022-01-01,Publisher5,PS5,50.0,105
154,86,Michael Johnson,19.0,F,Australia,RPG,yxsweoda@example.com,4326,14,27,87,4.231201948932204,5610,21,Legends Chronicles,FPS,2022-01-01,Publisher6,Switch,94.0,85
155,2095,Olivia Williams,23.0,M,USA,RPG,usuqctjo@example.com,4326,1,9,69,4.237616713918886,1127,19,Legends Chronicles,FPS,2022-01-01,Publisher6,Switch,94.0,85
156,86,Michael Johnson,19.0,F,Australia,RPG,yxsweoda@example.com,2506,149,83,73,4.7700392216364325,669,27,Heroes Empire,RPG,2022-01-01,Publisher14,PS5,28.0,87
157,86,Michael Johnson,19.0,F,Australia,RPG,yxsweoda@example.com,3310,7,45,82,2.997006100531075,2437,35,Battle of Warcraft,RPG,2022-01-01,Publisher6,Xbox Series X,76.0,80
158,2259,John Jones,,M,Germany,RPG,tpnwvmeg@example.com,3310,42,73,92,2.166935922290934,5127,43,Battle of Warcraft,RPG,2022-01-01,Publisher6,Xbox Series X,76.0,80
159,87,John Johnson,12.0,M,Canada,RPG,ooiwtoef@example.com,4112,185,27,78,4.019956525411477,9425,15,Space Legends,Adventure,2022-01-01,Publisher13,PS5,75.0,88
160,2254,Emma Brown,26.0,M,Australia,Strategy,lihaytvv@example.com,4112,48,39,8,1.8841899958509718,7616,7,Space Legends,Adventure,2022-01-01,Publisher13,PS5,75.0,88
161,2955,Sophia Johnson,37.0,F,Germany,Adventure,rjlwdhhn@example.com,4112,118,67,37,2.4372565035826823,4883,30,Space Legends,Adventure,2022-01-01,Publisher13,PS5,75.0,88
162,87,John Johnson,12.0,M,Canada,RPG,ooiwtoef@example.com,3639,144,92,80,4.033303430873579,2072,11,Heroes of Warcraft,Sports,2022-01-01,Publisher1,PC,77.0,89
163,88,John Taylor,35.0,,Australia,Simulation,fprrqhgv@example.com,4401,154,91,7,2.8751112462225397,3212,11,Adventure Chronicles,FPS,2022-01-01,Publisher16,Switch,21.0,95
164,4477,Sophia Miller,40.0,F,UK,Adventure,ifgjzonn@example.com,4401,199,22,76,2.42031859628817,7927,12,Adventure Chronicles,FPS,2022-01-01,Publisher16,Switch,21.0,95
165,91,Emma Johnson,27.0,Other,France,Action,utpiqqss@example.com,5058,196,0,3,2.6707019962702114,1822,9,Heroes Chronicles,Sports,2022-01-01,Publisher2,PS5,26.0,101
166,92,Sophia Davis,20.0,Other,France,Action,jhqjzqml@example.com,4172,110,21,62,3.8934246048276786,4887,20,Quest Quest,FPS,2022-01-01,Publisher19,PS5,31.0,94
167,1568,John Brown,49.0,,Germany,Action,styhoefo@example.com,4172,122,49,15,1.0145261754887223,575,4,Quest Quest,FPS,2022-01-01,Publisher19,PS5,31.0,94
168,2799,Emma Davis,29.0,M,Canada,Strategy,vygnaruf@example.com,4172,122,100,81,1.3815119085377914,1104,1,Quest Quest,FPS,2022-01-01,Publisher19,PS5,31.0,94
169,2958,Jane Davis,32.0,F,France,Simulation,iizcnhuy@example.com,4172,178,2,28,2.896993475793876,3483,3,Quest Quest,FPS,2022-01-01,Publisher19,PS5,31.0,94
170,4868,Olivia Davis,30.0,Other,Germany,Action,dtrqfuif@example.com,4172,15,41,50,3.9101551334599627,7109,37,Quest Quest,FPS,2022-01-01,Publisher19,PS5,31.0,94
171,93,Emma Williams,27.0,M,France,Strategy,mhtprvnj@example.com,2396,50,9,55,1.5099538238401546,1546,25,Heroes Legends,FPS,2022-01-01,Publisher3,Switch,29.0,84
172,93,Emma Williams,27.0,M,France,Strategy,mhtprvnj@example.com,1418,26,74,25,1.3646663642471084,6587,45,Quest Legends,Adventure,2022-01-01,Publisher2,PS5,56.0,75
173,2012,Michael Wilson,10.0,F,France,Simulation,wdfvpfdo@example.com,1418,169,39,77,3.692783603325605,9010,49,Quest Legends,Adventure,2022-01-01,Publisher2,PS5,56.0,75
174,93,Emma Williams,27.0,M,France,Strategy,mhtprvnj@example.com,467,140,69,44,4.18380662996804,8045,33,Adventure Chronicles,Strategy,2022-01-01,Publisher7,Xbox Series X,93.0,104
175,3526,Olivia Wilson,42.0,Other,Canada,RPG,vjanqlrj@example.com,467,121,88,20,3.7168884768389496,1934,24,Adventure Chronicles,Strategy,2022-01-01,Publisher7,Xbox Series X,93.0,104
176,95,William Brown,57.0,F,France,Action,xtncnjzr@example.com,4499,127,59,96,0.8880371635972725,8768,42,Legends of Duty,FPS,2022-01-01,Publisher19,Switch,62.0,95
177,4192,Daniel Miller,17.0,F,UK,RPG,mdlltmuz@example.com,4499,185,13,58,3.4001089401960107,1279,39,Legends of Duty,FPS,2022-01-01,Publisher19,Switch,62.0,95
178,4803,Sophia Davis,63.0,F,Australia,Strategy,maxvigaw@example.com,4499,50,7,33,3.6488170031957847,6142,48,Legends of Duty,FPS,2022-01-01,Publisher19,Switch,62.0,95
179,96,William Jones,30.0,F,Germany,Adventure,znxnrsfo@example.com,3911,122,63,41,3.569862693506259,9840,24,Legends of Warcraft,RPG,2022-01-01,Publisher1,PC,62.0,72
180,1533,Ava Williams,,Other,France,Action,bwtrenkj@example.com,3911,54,53,7,0.714103514119155,8762,27,Legends of Warcraft,RPG,2022-01-01,Publisher1,PC,62.0,72
181,96,William Jones,30.0,F,Germany,Adventure,znxnrsfo@example.com,3841,77,39,48,3.689883676052819,4829,3,Adventure Chronicles,Adventure,2022-01-01,Publisher6,PC,86.0,66
182,3596,Emma Wilson,43.0,M,Australia,Strategy,esvxfsan@example.com,3841,68,45,12,1.9009447176711414,3361,22,Adventure Chronicles,Adventure,2022-01-01,Publisher6,PC,86.0,66
183,99,John Taylor,35.0,,USA,RPG,spamnsdp@example.com,1016,52,85,57,0.8565847798736013,3890,30,Quest Chronicles,RPG,2022-01-01,Publisher18,Switch,22.0,87
184,101,William Davis,14.0,M,USA,RPG,xndoeilg@example.com,4099,159,33,58,3.7006053081838557,2302,22,Mystery Quest,RPG,2022-01-01,Publisher17,PS5,83.0,97
185,103,Emma Johnson,68.0,Other,Australia,Simulation,ofpuvesr@example.com,2744,119,59,19,2.487958885303855,5992,46,Fantasy Empire,Sports,2022-01-01,Publisher2,Xbox Series X,83.0,105
186,104,William Davis,53.0,F,Canada,Action,xgmktnzz@example.com,4524,55,51,51,1.6360993869981975,7900,19,Mystery Saga,Sports,2022-01-01,Publisher16,Xbox Series X,37.0,85
187,947,Ava Moore,53.0,M,France,Strategy,cgkmfnhe@example.com,4524,59,76,5,2.228174467742119,1655,39,Mystery Saga,Sports,2022-01-01,Publisher16,Xbox Series X,37.0,85
188,2665,William Smith,36.0,F,United States,Simulation,spqfhidh@example.com,4524,99,8,79,0.5218236566164582,6419,42,Mystery Saga,Sports,2022-01-01,Publisher16,Xbox Series X,37.0,85
189,104,William Davis,53.0,F,Canada,Action,xgmktnzz@example.com,2484,141,77,5,4.264541385941731,4002,31,Battle Legends,RPG,2022-01-01,Publisher10,Switch,89.0,80
190,4293,Jane Taylor,13.0,Other,Canada,Action,wanzenmn@example.com,2484,121,43,98,3.5091806036859907,9357,8,Battle Legends,RPG,2022-01-01,Publisher10,Switch,89.0,80
191,106,Ava Taylor,50.0,Other,Canada,Strategy,ibmnqcjj@example.com,3791,66,100,77,4.92288222666018,200,43,Fantasy Chronicles,RPG,2022-01-01,Publisher2,PS5,,92
192,3541,William Moore,48.0,F,USA,RPG,lapwgxrk@example.com,3791,59,67,32,3.777440459942312,7405,47,Fantasy Chronicles,RPG,2022-01-01,Publisher2,PS5,,92
193,107,Ava Smith,49.0,F,UK,Simulation,ugmynnyb@example.com,3491,162,20,25,2.7134599015087724,9913,44,War Chronicles,Strategy,2022-01-01,Publisher10,PC,82.0,101
194,108,Michael Johnson,24.0,Other,Australia,RPG,owroxfzf@example.com,572,15,43,7,4.306412704284196,4436,18,Fantasy Chronicles,FPS,2022-01-01,Publisher2,PS5,37.0,68
195,108,Michael Johnson,24.0,Other,Australia,RPG,owroxfzf@example.com,2045,58,60,78,3.623178974814663,8796,35,War Quest,Adventure,2022-01-01,Publisher18,Xbox Series X,60.0,83
196,609,Jane Jones,27.0,,USA,RPG,fjcuujoc@example.com,2045,67,90,64,1.439979135421002,3286,28,War Quest,Adventure,2022-01-01,Publisher18,Xbox Series X,60.0,83
197,110,William Moore,63.0,F,UK,Strategy,tynsugfk@example.com,2361,110,66,39,1.6615821539935294,2894,31,Magic Chronicles,Adventure,2022-01-01,Publisher18,PC,68.0,91
198,3046,Sophia Jones,51.0,M,Australia,Adventure,wbtshtzx@example.com,2361,152,39,48,3.8332064531293577,4445,0,Magic Chronicles,Adventure,2022-01-01,Publisher18,PC,68.0,91
199,110,William Moore,63.0,F,UK,Strategy,tynsugfk@example.com,3169,76,36,71,3.2348317972378213,7269,18,Adventure Legends,Sports,2022-01-01,Publisher1,PS5,72.0,76
200,287,Michael Johnson,65.0,Other,UK,Action,opehirzg@example.com,3169,55,96,1,3.9762921441669947,100,24,Adventure Legends,Sports,2022-01-01,Publisher1,PS5,72.0,76
201,2693,Daniel Jones,11.0,,UK,Action,hualcnor@example.com,3169,187,17,94,3.3394057215613966,5378,40,Adventure Legends,Sports,2022-01-01,Publisher1,PS5,72.0,76
202,113,Ava Johnson,46.0,F,USA,RPG,wxtzttqg@example.com,3837,38,83,50,2.0416102583702633,4267,2,Magic of Duty,Strategy,2022-01-01,Publisher15,Xbox Series X,57.0,82
203,3090,Ava Wilson,27.0,F,UK,Adventure,youmaotk@example.com,3837,50,95,69,0.5934329377361773,662,6,Magic of Duty,Strategy,2022-01-01,Publisher15,Xbox Series X,57.0,82
204,113,Ava Johnson,46.0,F,USA,RPG,wxtzttqg@example.com,2044,142,47,25,1.4032620523556016,8759,30,War Empire,Strategy,2022-01-01,Publisher8,Switch,94.0,76
205,115,Ava Taylor,62.0,M,USA,RPG,nqaxavxu@example.com,4628,34,94,14,4.9940900236507915,7175,4,Adventure Legends,FPS,2022-01-01,Publisher4,Switch,,75
206,4371,John Miller,33.0,F,France,Simulation,niwrsorn@example.com,4628,88,78,27,3.5004673297975915,2146,34,Adventure Legends,FPS,2022-01-01,Publisher4,Switch,,75
207,115,Ava Taylor,62.0,M,USA,RPG,nqaxavxu@example.com,4301,0,35,54,1.4280308344424806,7783,12,War Quest,FPS,2022-01-01,Publisher16,Xbox Series X,20.0,88
208,4923,John Jones,36.0,F,UK,Adventure,bmlqrevg@example.com,4301,183,57,20,2.5017507946030255,3670,15,War Quest,FPS,2022-01-01,Publisher16,Xbox Series X,20.0,88
209,118,Daniel Jones,49.0,Other,France,Simulation,eamnbmls@example.com,2211,43,84,65,4.1454010375575345,156,25,Battle Journey,Adventure,2022-01-01,Publisher2,PS5,91.0,98
210,3702,Emma Wilson,52.0,Other,Germany,Simulation,gwvftgzs@example.com,2211,77,48,71,1.7030690863392248,2753,7,Battle Journey,Adventure,2022-01-01,Publisher2,PS5,91.0,98
211,119,Emma Taylor,65.0,M,Canada,Action,wuxhhlmw@example.com,4050,0,27,71,4.168753357379556,4393,18,Heroes of Duty,Strategy,2022-01-01,Publisher5,PC,71.0,78
212,3743,Emma Taylor,42.0,M,France,Action,kgrdetrj@example.com,4050,37,81,83,2.5795176547518057,3552,21,Heroes of Duty,Strategy,2022-01-01,Publisher5,PC,71.0,78
213,127,John Smith,22.0,,Germany,Strategy,xwyxnkan@example.com,698,6,15,7,4.677813808613664,2940,21,Magic Quest,Adventure,2022-01-01,Publisher14,Xbox Series X,73.0,85
214,460,Emma Moore,67.0,Other,USA,Strategy,lbokrehm@example.com,698,5,62,22,4.409388729310458,6976,29,Magic Quest,Adventure,2022-01-01,Publisher14,Xbox Series X,73.0,85
215,127,John Smith,22.0,,Germany,Strategy,xwyxnkan@example.com,1593,127,62,91,3.884020412835455,7547,26,Legends Quest,Sports,2022-01-01,Publisher16,Xbox Series X,59.0,77
216,368,Daniel Brown,48.0,Other,France,RPG,hcmwerqu@example.com,1593,28,56,0,3.273598902804637,6797,22,Legends Quest,Sports,2022-01-01,Publisher16,Xbox Series X,59.0,77
217,415,John Smith,38.0,Other,UK,Action,kydigvmz@example.com,1593,89,35,43,3.1950886266497793,1774,31,Legends Quest,Sports,2022-01-01,Publisher16,Xbox Series X,59.0,77
218,2331,Ava Miller,64.0,F,Germany,Strategy,dbqtcbjp@example.com,1593,33,61,52,2.3720107012742195,3925,29,Legends Quest,Sports,2022-01-01,Publisher16,Xbox Series X,59.0,77
219,129,Daniel Jones,64.0,Other,Australia,RPG,sisvibbk@example.com,583,106,69,41,0.9551950853386556,4019,3,Adventure World,RPG,2022-01-01,Publisher1,PC,100.0,85
220,3984,Jane Davis,53.0,,France,Action,kphxypmb@example.com,583,119,93,85,0.7448468235002141,2554,33,Adventure World,RPG,2022-01-01,Publisher1,PC,100.0,85
221,130,Daniel Jones,51.0,M,UK,Adventure,dfbibhct@example.com,671,23,10,58,2.5228292807383204,412,47,Adventure Empire,RPG,2022-01-01,Publisher17,Switch,68.0,79
222,2580,Jane Davis,28.0,F,Canada,Adventure,hlgbuwjd@example.com,671,26,17,25,4.670777399047919,5899,43,Adventure Empire,RPG,2022-01-01,Publisher17,Switch,68.0,79
223,3073,James Williams,59.0,Other,Canada,Simulation,jluapwad@example.com,671,142,93,57,1.7083977475680654,5814,21,Adventure Empire,RPG,2022-01-01,Publisher17,Switch,68.0,79
224,131,Olivia Wilson,52.0,M,USA,Simulation,csoevdlf@example.com,4448,149,17,56,3.5570427115948577,1911,1,War Journey,Adventure,2022-01-01,Publisher15,PS5,41.0,98
225,132,Olivia Taylor,24.0,,France,Strategy,mdxjvqlg@example.com,3151,81,32,58,1.8463250784922374,2486,6,Space of Duty,Adventure,2022-01-01,Publisher14,PC,53.0,72
226,1341,Emma Davis,15.0,Other,Germany,Simulation,kyqallox@example.com,3151,22,93,100,3.1203326033206737,9695,13,Space of Duty,Adventure,2022-01-01,Publisher14,PC,53.0,72
227,2164,Emma Miller,41.0,Other,France,Strategy,kiblfsuk@example.com,3151,47,61,17,3.863907236050033,4332,17,Space of Duty,Adventure,2022-01-01,Publisher14,PC,53.0,72
228,2542,Jane Davis,52.0,F,Australia,Adventure,dqemynrh@example.com,3151,91,92,89,2.2375291246424913,6129,45,Space of Duty,Adventure,2022-01-01,Publisher14,PC,53.0,72
229,132,Olivia Taylor,24.0,,France,Strategy,mdxjvqlg@example.com,4559,138,4,45,0.9981144644071833,853,13,Mystery of Warcraft,Strategy,2022-01-01,Publisher15,Switch,95.0,87
230,133,Emma Brown,35.0,M,Canada,Action,ppdrwgyv@example.com,4517,107,61,49,3.8785641293568713,7318,11,Fantasy of Warcraft,FPS,2022-01-01,Publisher16,Switch,99.0,80
231,4466,William Jones,28.0,M,France,Simulation,rlxyljkn@example.com,4517,0,24,69,3.62127453990301,1863,34,Fantasy of Warcraft,FPS,2022-01-01,Publisher16,Switch,99.0,80
232,134,Jane Brown,37.0,M,France,Strategy,jbuzdsyp@example.com,2888,104,45,7,0.523042914502394,1506,43,Quest Saga,Strategy,2022-01-01,Publisher6,Switch,96.0,76
233,3369,Jane Davis,48.0,M,United States,Strategy,owywpyvl@example.com,2888,77,64,73,2.6562171934123238,6419,23,Quest Saga,Strategy,2022-01-01,Publisher6,Switch,96.0,76
234,3787,William Jones,24.0,Other,UK,Strategy,mkdykzob@example.com,2888,173,79,40,2.7849658726150777,9950,49,Quest Saga,Strategy,2022-01-01,Publisher6,Switch,96.0,76
235,135,William Davis,,F,Australia,Strategy,aijnmnvl@example.com,4659,186,87,93,4.309388076515008,1659,37,Battle World,FPS,2022-01-01,Publisher5,PC,99.0,88
236,1044,Jane Smith,54.0,Other,France,Adventure,cyvircti@example.com,4659,128,48,85,4.919590102756263,1310,15,Battle World,FPS,2022-01-01,Publisher5,PC,99.0,88
237,136,Emma Williams,33.0,M,UK,Adventure,dpfamncl@example.com,2991,158,74,37,1.5165054244149747,4361,3,Mystery of Warcraft,Sports,2022-01-01,Publisher8,Switch,63.0,83
238,2043,Daniel Johnson,31.0,F,Canada,RPG,ablsshgn@example.com,2991,84,36,47,4.055245622961012,2436,30,Mystery of Warcraft,Sports,2022-01-01,Publisher8,Switch,63.0,83
239,3578,James Johnson,64.0,M,Germany,RPG,qsyjlsly@example.com,2991,72,98,73,4.854860939411538,328,48,Mystery of Warcraft,Sports,2022-01-01,Publisher8,Switch,63.0,83
240,136,Emma Williams,33.0,M,UK,Adventure,dpfamncl@example.com,3762,105,36,23,3.7204117525003944,1023,4,Magic Legends,Strategy,2022-01-01,Publisher8,PC,36.0,76
241,136,Emma Williams,33.0,M,UK,Adventure,dpfamncl@example.com,701,62,37,93,0.6432693022217412,6282,17,Magic Empire,RPG,2022-01-01,Publisher14,PC,,82
242,1313,James Wilson,60.0,F,Australia,RPG,yggjvogn@example.com,701,190,89,44,4.155895597974573,9307,7,Magic Empire,RPG,2022-01-01,Publisher14,PC,,82
243,139,Jane Taylor,18.0,Other,Australia,Action,bbgpawot@example.com,3788,176,89,68,4.060728694789232,7405,23,War Journey,RPG,2022/01/01,Publisher3,PS5,86.0,93
244,3797,Michael Miller,34.0,F,UK,RPG,eeyqcjeb@example.com,3788,165,74,69,2.187151291113063,4652,9,War Journey,RPG,2022/01/01,Publisher3,PS5,86.0,93
245,142,Sophia Davis,37.0,M,USA,RPG,ruaeyvpn@example.com,2808,165,83,84,3.3554091394738017,5967,29,Battle Journey,Sports,2022-01-01,Publisher5,PS5,26.0,83
246,781,Daniel Wilson,40.0,F,France,Adventure,jzoqapaz@example.com,2808,74,13,7,4.3400571481719705,1355,23,Battle Journey,Sports,2022-01-01,Publisher5,PS5,26.0,83
247,2305,Jane Taylor,,Other,Canada,Strategy,thdhefzo@example.com,2808,165,44,14,1.8826878956911288,8230,41,Battle Journey,Sports,2022-01-01,Publisher5,PS5,26.0,83
248,143,Olivia Davis,13.0,M,UK,Adventure,okhgxvou@example.com,3644,59,63,67,0.9784811416678458,9073,44,Fantasy of Duty,Sports,2022-01-01,Publisher11,PC,79.0,100
249,143,Olivia Davis,13.0,M,UK,Adventure,okhgxvou@example.com,2986,127,37,58,2.158475946990875,8747,21,Heroes Chronicles,Strategy,2022-01-01,Publisher11,Xbox Series X,75.0,75
250,143,Olivia Davis,13.0,M,UK,Adventure,okhgxvou@example.com,4679,200,68,27,3.0088628663510386,1343,48,Magic Saga,RPG,2022-01-01,Publisher5,Xbox Series X,20.0,87
251,2923,Daniel Johnson,23.0,Other,UK,Action,mwnedbzo@example.com,4679,163,24,9,4.243508857698449,3898,39,Magic Saga,RPG,2022-01-01,Publisher5,Xbox Series X,20.0,87
252,145,Daniel Brown,10.0,F,Canada,RPG,bcvkmlfr@example.com,2777,167,58,83,2.7652373172832485,3781,19,Battle Chronicles,Strategy,2022-01-01,Publisher8,PC,86.0,92
253,145,Daniel Brown,10.0,F,Canada,RPG,bcvkmlfr@example.com,1237,45,8,31,3.309821870191243,1360,2,Battle of Warcraft,FPS,2022-01-01,Publisher5,Switch,31.0,87
254,146,Olivia Moore,37.0,Other,UK,Strategy,jgqxsuiu@example.com,1985,118,29,44,0.5371183073797684,4569,38,Adventure Quest,RPG,2022-01-01,Publisher7,Xbox Series X,100.0,104
255,2840,Olivia Smith,21.0,Other,Australia,Adventure,rzduauoz@example.com,1985,146,72,92,1.0023873809209047,8355,14,Adventure Quest,RPG,2022-01-01,Publisher7,Xbox Series X,100.0,104
256,147,Sophia Brown,20.0,F,USA,Action,qyrunqpz@example.com,3197,105,21,32,1.8793919878145608,1633,32,Battle Saga,Adventure,2022-01-01,Publisher10,Xbox Series X,,88
257,149,William Williams,62.0,M,UK,Action,wareznen@example.com,2678,173,19,6,1.2475556971209418,8140,27,Mystery Quest,FPS,2022-01-01,Publisher10,Switch,63.0,76
258,3907,Daniel Moore,22.0,Other,Canada,Adventure,prtjghaw@example.com,2678,29,75,5,3.470184568062305,5010,19,Mystery Quest,FPS,2022-01-01,Publisher10,Switch,63.0,76
259,151,John Miller,60.0,,France,Adventure,bfjqnqyz@example.com,2897,42,88,63,2.246284433527113,6175,34,Fantasy Quest,Adventure,2022-01-01,Publisher2,Switch,,98
260,1262,Ava Miller,14.0,Other,France,Action,rzcqnwcn@example.com,2897,130,69,54,3.0855540598868383,9733,40,Fantasy Quest,Adventure,2022-01-01,Publisher2,Switch,,98
261,152,Ava Taylor,63.0,F,United States,RPG,lrlrayhm@example.com,2818,92,73,56,2.2074891169113533,9571,19,Mystery of Warcraft,Adventure,2022-01-01,Publisher17,Xbox Series X,22.0,80
262,152,Ava Taylor,63.0,F,United States,RPG,lrlrayhm@example.com,3190,87,44,94,2.5501776294759217,3941,42,Battle of Duty,Strategy,2022-01-01,Publisher19,PC,32.0,79
263,466,Jane Johnson,22.0,M,Canada,Action,rtnhdzwv@example.com,3190,171,14,29,2.10941221085835,4342,46,Battle of Duty,Strategy,2022-01-01,Publisher19,PC,32.0,79
264,3701,Emma Brown,62.0,M,Canada,Action,dsiyyhgy@example.com,3190,200,72,41,2.005138911247335,7373,21,Battle of Duty,Strategy,2022-01-01,Publisher19,PC,32.0,79
265,4172,Olivia Brown,,Other,France,Action,vygeoufb@example.com,3190,120,69,61,4.453617818525166,6593,30,Battle of Duty,Strategy,2022-01-01,Publisher19,PC,32.0,79
266,153,Emma Jones,40.0,F,Canada,Strategy,wyvplhxz@example.com,2662,123,25,28,4.487754879485801,9872,41,War Empire,Sports,2022-01-01,Publisher11,Xbox Series X,30.0,83
267,153,Emma Jones,40.0,F,Canada,Strategy,wyvplhxz@example.com,1205,24,36,39,1.7826110216626434,78,23,Mystery Chronicles,Sports,2022-01-01,Publisher13,Xbox Series X,57.0,89
268,153,Emma Jones,40.0,F,Canada,Strategy,wyvplhxz@example.com,2782,22,60,37,2.317056680301519,9497,40,Legends Chronicles,Adventure,2022-01-01,Publisher18,Xbox Series X,71.0,95
269,1913,Ava Brown,70.0,F,USA,Action,ygpntopr@example.com,2782,119,42,49,2.297472637903905,8941,11,Legends Chronicles,Adventure,2022-01-01,Publisher18,Xbox Series X,71.0,95
270,154,Olivia Miller,46.0,M,Germany,Adventure,ijkmwjli@example.com,1646,144,79,29,0.9105139422579815,8213,5,Adventure Legends,Adventure,2022-01-01,Publisher11,PS5,62.0,91
271,154,Olivia Miller,46.0,M,Germany,Adventure,ijkmwjli@example.com,1513,5,60,45,3.5721900378682694,910,17,Heroes Quest,FPS,2022-01-01,Publisher4,PS5,50.0,95
272,156,James Wilson,,Other,Australia,Strategy,yhbdfyly@example.com,1681,130,55,59,3.7973598647684588,5454,28,Quest of Warcraft,RPG,2022-01-01,Publisher8,PS5,85.0,95
273,158,Jane Jones,,F,France,Adventure,gpikeaba@example.com,5041,197,89,0,3.48288083317362,1710,0,Space World,RPG,2022-01-01,Publisher9,Switch,51.0,75
